name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,source
Glitter Rope Chain Necklace 2.4mm Solid 14K Yellow Gold 18&quot;,1499,https://www.kay.com/glitter-rope-chain-necklace-24mm-solid-14k-yellow-gold-18/p/V-715874107,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Glitter Rope Chain Necklace 6.5mm Solid 10K Yellow Gold 24&quot;,11399,https://www.kay.com/glitter-rope-chain-necklace-65mm-solid-10k-yellow-gold-24/p/V-715873307,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Glitter Rope Chain Necklace 5.5mm Solid 14K Yellow Gold 22&quot;,10499,https://www.kay.com/glitter-rope-chain-necklace-55mm-solid-14k-yellow-gold-22/p/V-715873105,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Glitter Rope Chain Necklace 5.5mm Solid 14K Yellow Gold 24&quot;,11499,https://www.kay.com/glitter-rope-chain-necklace-55mm-solid-14k-yellow-gold-24/p/V-715873206,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Glitter Rope Chain Necklace 4mm Solid 14K Yellow Gold 24&quot;,5799,https://www.kay.com/glitter-rope-chain-necklace-4mm-solid-14k-yellow-gold-24/p/V-715873004,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Glitter Rope Chain Necklace 4mm Solid 14K Yellow Gold 22&quot;,5299,https://www.kay.com/glitter-rope-chain-necklace-4mm-solid-14k-yellow-gold-22/p/V-715872901,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Glitter Rope Chain Necklace 3mm Solid 14K White Gold 22&quot;,3199,https://www.kay.com/glitter-rope-chain-necklace-3mm-solid-14k-white-gold-22/p/V-715872800,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Glitter Rope Chain Necklace 3mm Solid 14K Yellow Gold 20&quot;,2899,https://www.kay.com/glitter-rope-chain-necklace-3mm-solid-14k-yellow-gold-20/p/V-715872507,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Miami Cuban Curb Chain Necklace 11.5mm Solid 10K Yellow Gold 24&quot;,17999,https://www.kay.com/miami-cuban-curb-chain-necklace-115mm-solid-10k-yellow-gold-24/p/V-715869400,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Rope Chain Semi-Solid 14K Yellow Gold 22&quot;,1119,https://www.kay.com/rope-chain-semisolid-14k-yellow-gold-22/p/V-715835904,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Rope Necklace Semi-Solid 14K White Gold 30&quot;,1499,https://www.kay.com/rope-necklace-semisolid-14k-white-gold-30/p/V-715835601,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Rope Necklace Semi-Solid 14K White Gold 22&quot;,1119,https://www.kay.com/rope-necklace-semisolid-14k-white-gold-22/p/V-715835409,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Rope Necklace Semi-Solid 14K Rose Gold 30&quot;,1499,https://www.kay.com/rope-necklace-semisolid-14k-rose-gold-30/p/V-715835207,No Stone,,,,,Gold,Rose,14K,,Kay Jewellers
Rope Necklace Semi-Solid 14K Rose Gold 24&quot;,1199,https://www.kay.com/rope-necklace-semisolid-14k-rose-gold-24/p/V-715835106,No Stone,,,,,Gold,Rose,14K,,Kay Jewellers
Rope Necklace Semi-Solid 14K Yellow Gold 30&quot;,1499,https://www.kay.com/rope-necklace-semisolid-14k-yellow-gold-30/p/V-715834901,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
2.4mm Glitter Rope Chain Necklace Semi-Solid 14K Yellow Gold 24&quot;,1199,https://www.kay.com/24mm-glitter-rope-chain-necklace-semisolid-14k-yellow-gold-24/p/V-715834800,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Three-Strand Chain Necklace Solid 14K Yellow Gold 18&quot;,1699,https://www.kay.com/threestrand-chain-necklace-solid-14k-yellow-gold-18/p/V-715825509,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Layered Solid Valentino Chain Necklace 14K Yellow Gold 18&quot;,1499,https://www.kay.com/layered-solid-valentino-chain-necklace-14k-yellow-gold-18/p/V-715825408,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Three-Strand Sideways Cross Necklace 14K Yellow Gold 18&quot;,1699,https://www.kay.com/threestrand-sideways-cross-necklace-14k-yellow-gold-18/p/V-715825206,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Mixed Bead Three-Strand Chain Necklace Solid 14K Yellow Gold 18&quot;,2299,https://www.kay.com/mixed-bead-threestrand-chain-necklace-solid-14k-yellow-gold-18/p/V-715825307,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
&quot;Love&quot; Bubble Letters Necklace 14K Yellow Gold 20&quot;,1199,https://www.kay.com/love-bubble-letters-necklace-14k-yellow-gold-20/p/V-715824900,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Love Paperclip Necklace Hollow 14K Yellow Gold 18&quot;,1629,https://www.kay.com/love-paperclip-necklace-hollow-14k-yellow-gold-18/p/V-715823908,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Chevron Link Necklace 10K Tri-Tone Gold 18&quot;,2799,https://www.kay.com/chevron-link-necklace-10k-tritone-gold-18/p/V-715807006,No Stone,,,,,Gold,Tri-Tone,10K,,Kay Jewellers
Twist Link &quot;XO&quot; Necklace 10K Two-Tone Gold 18&quot;,1899,https://www.kay.com/twist-link-xo-necklace-10k-twotone-gold-18/p/V-715806903,No Stone,,,,,Gold,Two-Tone,10K,,Kay Jewellers
Diamond-Cut Heart Paperclip Necklace 14K Yellow Gold 18&quot;,2499,https://www.kay.com/diamondcut-heart-paperclip-necklace-14k-yellow-gold-18/p/V-715804807,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Heart Toggle Paperclip Necklace 14K Yellow Gold 17&quot;,1999,https://www.kay.com/heart-toggle-paperclip-necklace-14k-yellow-gold-17/p/V-715804706,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Angel Warrior Medallion Necklace 10K Yellow Gold 22&quot;,1099,https://www.kay.com/angel-warrior-medallion-necklace-10k-yellow-gold-22/p/V-715593000,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Beaded Rosary 14K Tri-Tone Gold 17&quot;,1399,https://www.kay.com/beaded-rosary-14k-tritone-gold-17/p/V-715586400,No Stone,,,,,Gold,Tri-Tone,14K,,Kay Jewellers
Paperclip Station Necklace 10K Yellow Gold 18&quot;,1199,https://www.kay.com/paperclip-station-necklace-10k-yellow-gold-18/p/V-715573705,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Paperclip Necklace Semi-Solid 10K Yellow Gold 20&quot;,1199,https://www.kay.com/paperclip-necklace-semisolid-10k-yellow-gold-20/p/V-715570507,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Box Chain Necklace Hollow 10K White Gold 22&quot;,1199,https://www.kay.com/box-chain-necklace-hollow-10k-white-gold-22/p/V-715568402,No Stone,,,,,Gold,White,10K,,Kay Jewellers
Cuban Chain Necklace Solid 14K Yellow Gold 20&quot;,6299,https://www.kay.com/cuban-chain-necklace-solid-14k-yellow-gold-20/p/V-715567905,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond-Cut Graduating Greek Key Necklace 14K Yellow Gold 17&quot;,4199,https://www.kay.com/diamondcut-graduating-greek-key-necklace-14k-yellow-gold-17/p/V-715530109,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Stampato Necklace 10K Tri-Tone Gold 18&quot;,2499,https://www.kay.com/stampato-necklace-10k-tritone-gold-18/p/V-715266704,No Stone,,,,,Gold,Tri-Tone,10K,,Kay Jewellers
Rope Chain Necklace Hollow 10K Yellow Gold 20&quot;,1399,https://www.kay.com/rope-chain-necklace-hollow-10k-yellow-gold-20/p/V-715198709,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Curb Chain Necklace Hollow 14K Yellow Gold 17&quot;,1999,https://www.kay.com/curb-chain-necklace-hollow-14k-yellow-gold-17/p/V-715197909,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Miami Cuban Curb Chain Necklace Hollow 10K Yellow Gold 22&quot;,2499,https://www.kay.com/miami-cuban-curb-chain-necklace-hollow-10k-yellow-gold-22/p/V-713786301,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Ink & Ice Men's Black Diamond Figaro Chain Necklace 2-3/8 ct tw Black Rhodium-Plated Sterling Silver 22&quot;,2499,https://www.kay.com/ink-ice-mens-black-diamond-figaro-chain-necklace-238-ct-tw-black-rhodiumplated-sterling-silver-22/p/V-555489804,Diamond,Round,I3,Fancy,2-3/8,Sterling Silver,Black,,,Kay Jewellers
Rope Chain Solid 10K Yellow Gold 24&quot;,1999,https://www.kay.com/rope-chain-solid-10k-yellow-gold-24/p/V-715094809,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Rope Necklace Semi-Solid 14K White Gold 24&quot;,1199,https://www.kay.com/rope-necklace-semisolid-14k-white-gold-24/p/V-715835500,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Men's Black & White Diamond Skull Necklace 1/8 ct tw 10K Yellow Gold 22&quot;,1699,https://www.kay.com/mens-black-white-diamond-skull-necklace-18-ct-tw-10k-yellow-gold-22/p/V-877922601,Diamond,Round,I3,I,1/8,Gold,Yellow,10K,,Kay Jewellers
Rope Chain Necklace Solid 10K Yellow Gold 20&quot;,2799,https://www.kay.com/rope-chain-necklace-solid-10k-yellow-gold-20/p/V-711407205,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's Black Diamond Tennis Necklace 5 ct tw 10K Yellow Gold 20&quot;,9999,https://www.kay.com/mens-black-diamond-tennis-necklace-5-ct-tw-10k-yellow-gold-20/p/V-981053402,Diamond,Round,I3,Fancy,5,Gold,Yellow,10K,,Kay Jewellers
Glitter Rope Chain Necklace 1.6mm Solid 14K Yellow Gold 20&quot;,1099,https://www.kay.com/glitter-rope-chain-necklace-16mm-solid-14k-yellow-gold-20/p/V-401570407,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Men's Black Diamond Tennis Necklace 10 ct tw Sterling Silver 20&quot;,4399,https://www.kay.com/mens-black-diamond-tennis-necklace-10-ct-tw-sterling-silver-20/p/V-950305209,Diamond,Round,I3,Fancy,10,Sterling Silver,White,,,Kay Jewellers
Men's Brown Multi-Diamond Link Necklace 4-1/2 ct tw 10K Yellow Gold 20&quot;,14999,https://www.kay.com/mens-brown-multidiamond-link-necklace-412-ct-tw-10k-yellow-gold-20/p/V-861406407,Diamond,Round,I2,N,4-1/2,Gold,Yellow,10K,,Kay Jewellers
Le Vian Men's Cushion-Cut Chocolate Quartz & Blue Sapphire Tag Necklace 1/3 ct tw Diamonds 14K Honey Gold 22&quot;,4999,https://www.kay.com/le-vian-mens-cushioncut-chocolate-quartz-blue-sapphire-tag-necklace-13-ct-tw-diamonds-14k-honey-gold-22/p/V-841100403,Quartz,Cushion,SI2,T.T.L.B.,1/3,Gold,Yellow,14K,,Kay Jewellers
Le Vian Men's Diamond & Blue Sapphire Necklace 1-3/8 ct tw 14K Honey Gold 22&quot;,5999,https://www.kay.com/le-vian-mens-diamond-blue-sapphire-necklace-138-ct-tw-14k-honey-gold-22/p/V-851593006,Sapphire,Round,SI2,Blue,1-3/8,Gold,Yellow,14K,,Kay Jewellers
Men's Diamond Cross Station Curb Chain Necklace 3 ct tw 10K Yellow Gold 20&quot;,8749,https://www.kay.com/mens-diamond-cross-station-curb-chain-necklace-3-ct-tw-10k-yellow-gold-20/p/V-802726404,Diamond,Round,I2,I,3,Gold,Yellow,10K,,Kay Jewellers
Men's Multi-Diamond Bead Necklace 3 ct tw Sterling Silver 20&quot;,4699,https://www.kay.com/mens-multidiamond-bead-necklace-3-ct-tw-sterling-silver-20/p/V-723445805,Diamond,Round,I2,I,3,Sterling Silver,White,,,Kay Jewellers
Men's Double Dog Tag Photo & Cross Swivel Necklace 10K White Gold 22&quot;,1199,https://www.kay.com/mens-double-dog-tag-photo-cross-swivel-necklace-10k-white-gold-22/p/V-787858909,No Stone,,,,,Gold,White,10K,,Kay Jewellers
Men's Diamond &quot;B&quot; Medallion Necklace 2-1/10 ct tw 10K Yellow Gold 22&quot;,4499,https://www.kay.com/mens-diamond-b-medallion-necklace-2110-ct-tw-10k-yellow-gold-22/p/V-715748606,Diamond,Round,I3,I,2,Gold,Yellow,10K,,Kay Jewellers
Men's Blue Diamond Tennis Necklace 6-1/2 ct tw Sterling Silver 20&quot;,5999,https://www.kay.com/mens-blue-diamond-tennis-necklace-612-ct-tw-sterling-silver-20/p/V-716155700,Diamond,Round,I3,Fancy,6-1/2,Sterling Silver,Black,,,Kay Jewellers
Figaro Chain Necklace Hollow 10K Yellow Gold 24&quot;,2399,https://www.kay.com/figaro-chain-necklace-hollow-10k-yellow-gold-24/p/V-715357000,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Cuban Chain Necklace Solid 14K Yellow Gold 22&quot;,12999,https://www.kay.com/cuban-chain-necklace-solid-14k-yellow-gold-22/p/V-715355400,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
5mm Herringbone Chain Necklace Solid 10K Yellow Gold 20&quot;,1499,https://www.kay.com/5mm-herringbone-chain-necklace-solid-10k-yellow-gold-20/p/V-715170508,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Hollow Mariner Link Chain Set 10K Yellow Gold 8&quot;/22&quot;,3499,https://www.kay.com/hollow-mariner-link-chain-set-10k-yellow-gold-822/p/V-715280400,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Cuban Curb Chain Necklace Solid 14K Yellow Gold 24&quot;,9299,https://www.kay.com/cuban-curb-chain-necklace-solid-14k-yellow-gold-24/p/V-715136002,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Mariner Necklace Semi-Solid 10K Yellow Gold 24&quot;,1979,https://www.kay.com/mariner-necklace-semisolid-10k-yellow-gold-24/p/V-715357101,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Italian Flat Curb Chain Necklace Solid 10K Yellow Gold 24&quot;,8999,https://www.kay.com/italian-flat-curb-chain-necklace-solid-10k-yellow-gold-24/p/V-715125009,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Curb Chain Solid 10K Yellow Gold 22&quot;,2499,https://www.kay.com/curb-chain-solid-10k-yellow-gold-22/p/V-715125605,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Curb Link Chain Solid 10K Yellow Gold 22&quot;,7999,https://www.kay.com/curb-link-chain-solid-10k-yellow-gold-22/p/V-715126708,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
3.9mm Link Chain Necklace Solid 14K Yellow Gold 24&quot;,6599,https://www.kay.com/39mm-link-chain-necklace-solid-14k-yellow-gold-24/p/V-714932908,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Figaro Chain Necklace Semi-Solid 10K Two-Tone Gold 22.25&quot;,2799,https://www.kay.com/figaro-chain-necklace-semisolid-10k-twotone-gold-2225/p/V-714648300,No Stone,,,,,Gold,Two-Tone,10K,,Kay Jewellers
Rope Chain Solid 14K Yellow Gold 22&quot;,1699,https://www.kay.com/rope-chain-solid-14k-yellow-gold-22/p/V-715094405,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Textured Cross Necklace 14K Yellow Gold 24&quot;,4199,https://www.kay.com/textured-cross-necklace-14k-yellow-gold-24/p/V-714629108,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
24&quot; Franco Chain Necklace Solid 14K Yellow Gold Appx. 2.5mm,8799,https://www.kay.com/24-franco-chain-necklace-solid-14k-yellow-gold-appx-25mm/p/V-714617305,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
16&quot; Rope Chain Necklace Semi-Solid 14K Yellow Gold Appx. 3mm,1699,https://www.kay.com/16-rope-chain-necklace-semisolid-14k-yellow-gold-appx-3mm/p/V-714627902,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
24 Curb Chain Necklace Solid 14K White Gold Appx. 2.7mm,2899,https://www.kay.com/24-curb-chain-necklace-solid-14k-white-gold-appx-27mm/p/V-714591207,No Stone,,,,,Gold,White,14K,,Kay Jewellers
20&quot; Herringbone Chain Necklace Solid 14K Yellow Gold Appx. 5.25mm,3799,https://www.kay.com/20-herringbone-chain-necklace-solid-14k-yellow-gold-appx-525mm/p/V-714639806,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Curb Chain Necklace 2.7mm Solid 14K Yellow Gold 16&quot;,1999,https://www.kay.com/curb-chain-necklace-27mm-solid-14k-yellow-gold-16/p/V-714560000,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20 Herringbone Chain Necklace Solid 14K Yellow Gold Appx. 2.7mm,1699,https://www.kay.com/20-herringbone-chain-necklace-solid-14k-yellow-gold-appx-27mm/p/V-714592209,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
24 Curb Chain Necklace Solid 14K Yellow Gold Appx. 2.7mm,2899,https://www.kay.com/24-curb-chain-necklace-solid-14k-yellow-gold-appx-27mm/p/V-714559705,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
18 Link Chain Necklace Solid 14K White Gold Appx. 3.85mm,4199,https://www.kay.com/18-link-chain-necklace-solid-14k-white-gold-appx-385mm/p/V-714591601,No Stone,,,,,Gold,White,14K,,Kay Jewellers
24 Curb Chain Necklace Solid 14K Rose Gold Appx. 2.7mm,2899,https://www.kay.com/24-curb-chain-necklace-solid-14k-rose-gold-appx-27mm/p/V-714559200,No Stone,,,,,Gold,Rose,14K,,Kay Jewellers
Diamond Cross Necklace 1 ct tw 10K Yellow Gold 22&quot;,2999,https://www.kay.com/diamond-cross-necklace-1-ct-tw-10k-yellow-gold-22/p/V-714320203,Diamond,Round,I3,Fancy,1,Gold,Yellow,10K,,Kay Jewellers
Miami Cuban Curb Chain Necklace Solid 14K Yellow Gold,23399,https://www.kay.com/miami-cuban-curb-chain-necklace-solid-14k-yellow-gold/p/V-714330204,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Cuban Curb Chain Necklace Hollow 14K Yellow Gold 26&quot;,26999,https://www.kay.com/cuban-curb-chain-necklace-hollow-14k-yellow-gold-26/p/V-714330305,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond Cross Necklace 1/3 ct tw 10K Yellow Gold 22&quot;,1499,https://www.kay.com/diamond-cross-necklace-13-ct-tw-10k-yellow-gold-22/p/V-714320102,Diamond,Round,I3,I,1/3,Gold,Yellow,10K,,Kay Jewellers
3mm Rope Chain Necklace Solid 14K Yellow Gold 24&quot;,2999,https://www.kay.com/3mm-rope-chain-necklace-solid-14k-yellow-gold-24/p/V-714271602,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Figaro Link Necklace Hollow 14K Yellow Gold 22&quot;,2499,https://www.kay.com/figaro-link-necklace-hollow-14k-yellow-gold-22/p/V-714326903,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Rope Chain Solid 14K Yellow Gold 22&quot;,2699,https://www.kay.com/rope-chain-solid-14k-yellow-gold-22/p/V-714271703,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Adjustable 22&quot; Box Chain Solid 14K White Gold Appx. .96mm,1399,https://www.kay.com/adjustable-22-box-chain-solid-14k-white-gold-appx-96mm/p/V-714159100,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Chain Necklace Solid 10K Yellow Gold 24&quot;,3499,https://www.kay.com/chain-necklace-solid-10k-yellow-gold-24/p/V-714271006,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Adjustable 22&quot; Rope Chain Solid 14K White Gold Appx. 1.05mm,1149,https://www.kay.com/adjustable-22-rope-chain-solid-14k-white-gold-appx-105mm/p/V-714165800,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Adjustable 22&quot; Box Chain Solid 14K White Gold Appx. .8mm,1179,https://www.kay.com/adjustable-22-box-chain-solid-14k-white-gold-appx-8mm/p/V-714158502,No Stone,,,,,Gold,White,14K,,Kay Jewellers
22&quot; Mariner Link Chain Solid 14K Yellow Gold 5.6mm,9199,https://www.kay.com/22-mariner-link-chain-solid-14k-yellow-gold-56mm/p/V-714153905,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Adjustable 22&quot; Square Wheat Chain Solid 14K White Gold Appx. 1mm,1149,https://www.kay.com/adjustable-22-square-wheat-chain-solid-14k-white-gold-appx-1mm/p/V-714158805,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Adjustable 22&quot; Snake Chain Hollow 14K White Gold Appx. 1.4mm,1079,https://www.kay.com/adjustable-22-snake-chain-hollow-14k-white-gold-appx-14mm/p/V-714157803,No Stone,,,,,Gold,White,14K,,Kay Jewellers
18&quot; Mariner Chain Solid 14K Yellow Gold 3mm,2799,https://www.kay.com/18-mariner-chain-solid-14k-yellow-gold-3mm/p/V-714152701,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Mariner Chain Necklace Solid 14K White Gold 22&quot;,9499,https://www.kay.com/mariner-chain-necklace-solid-14k-white-gold-22/p/V-713767907,No Stone,,,,,Gold,White,14K,,Kay Jewellers
20&quot; Mariner Chain Solid 14K White Gold 3mm,3119,https://www.kay.com/20-mariner-chain-solid-14k-white-gold-3mm/p/V-714152307,No Stone,,,,,Gold,White,14K,,Kay Jewellers
20&quot; Mariner Chain Solid 14K Yellow Gold 2.25mm,1699,https://www.kay.com/20-mariner-chain-solid-14k-yellow-gold-225mm/p/V-714151901,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
24&quot; Mariner Chain Solid 14K Yellow Gold Appx. 4.4mm,7199,https://www.kay.com/24-mariner-chain-solid-14k-yellow-gold-appx-44mm/p/V-714150404,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Mariner Chain Solid 14K White Gold 2.25mm,1699,https://www.kay.com/20-mariner-chain-solid-14k-white-gold-225mm/p/V-714151507,No Stone,,,,,Gold,White,14K,,Kay Jewellers
22&quot; Mariner Chain Solid 14K White Gold Appx. 4.4mm,6599,https://www.kay.com/22-mariner-chain-solid-14k-white-gold-appx-44mm/p/V-714149806,No Stone,,,,,Gold,White,14K,,Kay Jewellers
22&quot; Mariner Link Chain Solid 14K White Gold Appx. 3.7mm,4799,https://www.kay.com/22-mariner-link-chain-solid-14k-white-gold-appx-37mm/p/V-714148804,No Stone,,,,,Gold,White,14K,,Kay Jewellers
20&quot; Mariner Link Chain Solid 14K Yellow Gold Appx. 3.7mm,4299,https://www.kay.com/20-mariner-link-chain-solid-14k-yellow-gold-appx-37mm/p/V-714149200,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Figaro Chain Necklace Solid 14K Two-Tone Gold Appx. 4.75mm,5499,https://www.kay.com/20-figaro-chain-necklace-solid-14k-twotone-gold-appx-475mm/p/V-714147105,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
22&quot; Cuban Chain Necklace Solid 14K Yellow Gold Appx. 7.3mm,19999,https://www.kay.com/22-cuban-chain-necklace-solid-14k-yellow-gold-appx-73mm/p/V-714148006,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
22&quot; Figaro Chain Necklace Solid 14K Two-Tone Gold Appx. 5.8mm,9799,https://www.kay.com/22-figaro-chain-necklace-solid-14k-twotone-gold-appx-58mm/p/V-714147701,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
20&quot; Cuban Chain Necklace Solid 14K Yellow Gold Appx. 5mm,11999,https://www.kay.com/20-cuban-chain-necklace-solid-14k-yellow-gold-appx-5mm/p/V-714145606,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
24&quot; Figaro Chain Necklace Solid 14K Two-Tone Gold Appx. 3.2mm,3399,https://www.kay.com/24-figaro-chain-necklace-solid-14k-twotone-gold-appx-32mm/p/V-714146305,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
20&quot; Figaro Chain Necklace Solid 14K Two-Tone Gold Appx. 3.9mm,3999,https://www.kay.com/20-figaro-chain-necklace-solid-14k-twotone-gold-appx-39mm/p/V-714146608,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
24&quot; Figaro Chain Necklace Solid 14K Yellow Gold Appx. 3.2mm,2999,https://www.kay.com/24-figaro-chain-necklace-solid-14k-yellow-gold-appx-32mm/p/V-714141506,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Figaro Chain Necklace Solid 14K White Gold Appx. 3.2mm,2699,https://www.kay.com/20-figaro-chain-necklace-solid-14k-white-gold-appx-32mm/p/V-714140504,No Stone,,,,,Gold,White,14K,,Kay Jewellers
24&quot; Figaro Chain Necklace Solid 14K Yellow Gold Appx. 2.36mm,1999,https://www.kay.com/24-figaro-chain-necklace-solid-14k-yellow-gold-appx-236mm/p/V-714139209,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Figaro Link Chain Solid 14K Yellow Gold Appx. 5.8mm,8999,https://www.kay.com/20-figaro-link-chain-solid-14k-yellow-gold-appx-58mm/p/V-714137508,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Figaro Link Chain Solid 14K White Gold Appx. 5.8mm,8999,https://www.kay.com/20-figaro-link-chain-solid-14k-white-gold-appx-58mm/p/V-714137205,No Stone,,,,,Gold,White,14K,,Kay Jewellers
20&quot; Figaro Link Chain Solid 14K Yellow Gold Appx. 4.7mm,5499,https://www.kay.com/20-figaro-link-chain-solid-14k-yellow-gold-appx-47mm/p/V-714135908,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Figaro Link Chain Solid 14K White Gold Appx. 4.7mm,5499,https://www.kay.com/20-figaro-link-chain-solid-14k-white-gold-appx-47mm/p/V-714135504,No Stone,,,,,Gold,White,14K,,Kay Jewellers
20&quot; Figaro Chain Necklace Solid 14K Yellow Gold Appx. 3.9mm,4199,https://www.kay.com/20-figaro-chain-necklace-solid-14k-yellow-gold-appx-39mm/p/V-714133600,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Curb Chain Solid 14K Yellow Gold Appx. 6.7mm,8299,https://www.kay.com/20-curb-chain-solid-14k-yellow-gold-appx-67mm/p/V-714111806,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Figaro Chain Necklace Solid 14K White Gold Appx. 3.9mm,4199,https://www.kay.com/20-figaro-chain-necklace-solid-14k-white-gold-appx-39mm/p/V-714133206,No Stone,,,,,Gold,White,14K,,Kay Jewellers
20&quot; Curb Chain Solid 14K White Gold Appx. 6.7mm,4979,https://www.kay.com/20-curb-chain-solid-14k-white-gold-appx-67mm/p/V-714111503,No Stone,,,,,Gold,White,14K,,Kay Jewellers
22&quot; Franco Chain Solid 14K White Gold Appx. 2.0mm,4699,https://www.kay.com/22-franco-chain-solid-14k-white-gold-appx-20mm/p/V-714111008,No Stone,,,,,Gold,White,14K,,Kay Jewellers
22&quot; Franco Chain Solid 14K Yellow Gold Appx. 2.0mm,4699,https://www.kay.com/22-franco-chain-solid-14k-yellow-gold-appx-20mm/p/V-714111301,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
24&quot; Curb Chain Solid 14K Yellow Gold Appx. 4.95mm,5399,https://www.kay.com/24-curb-chain-solid-14k-yellow-gold-appx-495mm/p/V-714109105,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Curb Chain Solid 14K White Gold Appx. 4.95mm,4499,https://www.kay.com/20-curb-chain-solid-14k-white-gold-appx-495mm/p/V-714108406,No Stone,,,,,Gold,White,14K,,Kay Jewellers
