name,price,url,details
GLAMIRA Ring Abris,"$1,259.00",https://www.glamira.com/glamira-ring-abris.html,"{""General"": {""Product No:"": ""abris-u"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Bezel-Based Settings"": ""Full Bezel"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.04 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Marquise"", ""Cut"": ""Excellent"", ""Carat[?]"": ""0.2"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""5.0x2.5 mm""}}"
GLAMIRA Ring Sumpay,"$1,015.00",https://www.glamira.com/glamira-ring-sumpay.html,"{""General"": {""Product No:"": ""GNN631"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.11 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.144"", ""Quantity of stones"": ""24"", ""Center Stone Diameter[?]"": ""1.1 mm""}}"
GLAMIRA Ring Asie,"$1,291.00",https://www.glamira.com/glamira-ring-asie.html,"{""General"": {""Product No:"": ""Asie"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""18K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.79 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.144"", ""Quantity of stones"": ""12"", ""Center Stone Diameter[?]"": ""1.4 mm""}}"
GLAMIRA Ring Nancie,"$1,363.00",https://www.glamira.com/glamira-ring-nancie.html,"{""General"": {""Product No:"": ""nancie-r"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 4.27 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.3"", ""Quantity of stones"": ""10"", ""Center Stone Diameter[?]"": ""2.0 mm""}}"
GLAMIRA Ring Hrundl,"$1,067.00",https://www.glamira.com/glamira-ring-hrundl.html,"{""General"": {""Product No:"": ""PR20"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""3 Prong"", ""Band Structure Settings"": ""Split Shank"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""9K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 1.80 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Rhodolite Garnet"", ""Certification"": ""GL Certified"", ""Color"": ""Violet"", ""Stone Clarity[?]"": ""AAA"", ""Shape[?]"": ""Heart"", ""Cut"": ""Very Good"", ""Carat[?]"": ""0.15"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""3.5x3.5 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Carat"": ""0.07"", ""Quantity of stones"": ""1"", ""Accent Stone Diameter"": ""2.5 mm""}, ""Stone 3[?]"": {""Stone 3"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.07"", ""Quantity of stones"": ""14"", ""Diameter[?]"": ""1.0 mm""}}"
GLAMIRA Ring Arcadius,"$1,841.00",https://www.glamira.com/glamira-ring-arcadius.html,"{""General"": {""Product No:"": ""Arcadius"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Stone Composition Settings"": ""Scatter"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Rose Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.02 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.567"", ""Quantity of stones"": ""93"", ""Center Stone Diameter[?]"": ""1.5 mm - 1.1 mm""}}"
GLAMIRA Ring Chainessa,"$1,476.00",https://www.glamira.com/glamira-ring-chainessa.html,"{""General"": {""Product No:"": ""chainessa"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.72 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.48"", ""Quantity of stones"": ""48"", ""Center Stone Diameter[?]"": ""1.3 mm""}}"
GLAMIRA Ring Moana,"$1,273.00",https://www.glamira.com/glamira-ring-moana.html,"{""General"": {""Product No:"": ""BT00239"", ""Gender"": ""Female"", ""Width[?]"": ""7,5 mm"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""9K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.06 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.3"", ""Quantity of stones[?]"": ""20"", ""Center Stone Diameter[?]"": ""1.5 mm""}}"
GLAMIRA Ring Lornalee Ø6 mm,"$1,219.00",https://www.glamira.com/glamira-ring-lornalee-o6-mm.html,"{""General"": {""Product No:"": ""PH27-6"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""3 Prong"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Rose Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.55 Grams""}, ""Cultured Pearls"": {""Cultured Pearls"": ""White Pearl"", ""Diameter"": ""Ø6.0 mm"", ""Pearl Clarity"": ""AAA"", ""Quantity of Pearl"": ""1"", ""Origin of Pearl"": ""Freshwater""}, ""Center Stone[?]"": {""Center Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.03"", ""Quantity of stones"": ""2"", ""Center Stone Diameter[?]"": ""1.5 mm""}}"
GLAMIRA Ring Feodraxr,"$1,095.00",https://www.glamira.com/glamira-ring-feodraxr.html,"{""General"": {""Product No:"": ""feodraxr-wn"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""4 Prong"", ""Bezel-Based Settings"": ""Full Bezel"", ""Stone Composition Settings"": ""Scatter"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.42 Grams""}, ""Center Stone[?]"": {""Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.21"", ""Quantity of stones"": ""7"", ""Center Stone Diameter[?]"": ""2.0 mm""}}"
GLAMIRA Ring Luna,"$1,319.00",https://www.glamira.com/glamira-ring-luna.html,"{""General"": {""Product No:"": ""G100605"", ""Gender"": ""Female"", ""Width[?]"": ""3,0 mm"", ""Solid[?]"": ""Yes"", ""Band Structure Settings"": ""Split Shank"", ""Stone Composition Settings"": ""Channel"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.18 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.12"", ""Quantity of stones"": ""10"", ""Center Stone Diameter[?]"": ""1.4 mm""}}"
GLAMIRA Ring Tula,"$1,269.00",https://www.glamira.com/glamira-ring-tula.html,"{""General"": {""Product No:"": ""Tula"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""4 Prong"", ""Stone Composition Settings"": ""Scatter"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""9K Rose Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.22 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.196"", ""Quantity of stones[?]"": ""7"", ""Center Stone Diameter[?]"": ""1.9 mm""}}"
GLAMIRA Ring Miuysa,"$1,287.00",https://www.glamira.com/glamira-ring-miuysa.html,"{""General"": {""Product No:"": ""GRN560"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""4 Prong"", ""Band Structure Settings"": ""Infinity (Twist)"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 4.52 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.075"", ""Quantity of stones"": ""3"", ""Center Stone Diameter[?]"": ""1.8 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.112"", ""Quantity of stones"": ""14"", ""Accent Stone Diameter"": ""1.2 mm""}}"
GLAMIRA Ring Endlessheart,"$1,561.00",https://www.glamira.com/glamira-ring-endlessheart.html,"{""General"": {""Product No:"": ""RE04"", ""Gender"": ""Female"", ""Width[?]"": ""2,45 mm"", ""Solid[?]"": ""Yes"", ""Band Structure Settings"": ""Split Shank"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.63 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.216"", ""Quantity of stones"": ""11"", ""Center Stone Diameter[?]"": ""1.0 mm - 1.2 mm - 1.5 mm - 2.0 mm - 2.3 mm - 1.8 mm""}}"
GLAMIRA Ring Ailean,"$1,042.00",https://www.glamira.com/glamira-ring-ailean.html,"{""General"": {""Product No:"": ""ailean"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White & Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": ""Yes"", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.74 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.108"", ""Quantity of stones"": ""9"", ""Center Stone Diameter[?]"": ""1.4 mm""}}"
GLAMIRA Ring Tesarotob,"$1,365.00",https://www.glamira.com/glamira-ring-tesarotob.html,"{""General"": {""Product No:"": ""tesarotob-r"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""Prong"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""18K Rose Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.65 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Carat[?]"": ""0.1"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""3.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity"": ""VS"", ""Shape"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat"": ""0.09"", ""Quantity of stones"": ""9"", ""Accent Stone Diameter"": ""1.3 mm""}}"
GLAMIRA Ring Adin,"$10,156.00",https://www.glamira.com/glamira-ring-adin.html,"{""General"": {""Product No:"": ""Adin"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""9K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 6.03 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Heart"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""2.1"", ""Quantity of stones[?]"": ""21"", ""Center Stone Diameter[?]"": ""3.0x3.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity"": ""VS"", ""Shape"": ""Heart"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""2.1"", ""Quantity of stones[?]"": ""21"", ""Accent Stone Diameter"": ""3.0x3.0 mm""}}"
GLAMIRA Ring Jenesila,"$1,158.00",https://www.glamira.com/glamira-ring-jenesila.html,"{""General"": {""Product No:"": ""Jenesila"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Band Structure Settings"": ""Split Shank"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.13 Grams""}, ""Center Stone[?]"": {""Stone"": ""Pink Sapphire"", ""Certification"": ""GL Certified"", ""Color"": ""Pink"", ""Stone Clarity[?]"": ""AAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.245"", ""Quantity of stones"": ""49"", ""Center Stone Diameter[?]"": ""1.0 mm""}}"
GLAMIRA Ring Rabanne,"$2,688.00",https://www.glamira.com/glamira-ring-rabanne.html,"{""General"": {""Product No:"": ""rabanne"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""Prong"", ""Halo Settings"": ""Single Halo"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""18K Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 3.19 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Ruby"", ""Certification"": ""GL Certified"", ""Color"": ""Red"", ""Stone Clarity[?]"": ""AAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Carat[?]"": ""0.1"", ""Quantity of stones"": ""1"", ""Center Stone Diameter[?]"": ""3.0 mm"", ""Heat Treatment"": ""Heated""}, ""Accent Stone[?]"": {""Accent Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity"": ""AAAAA"", ""Shape"": ""Heart"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.7"", ""Quantity of stones"": ""7"", ""Accent Stone Diameter"": ""3.0x3.0 mm""}}"
GLAMIRA Ring Abagale,"$1,386.00",https://www.glamira.com/glamira-ring-abagale.html,"{""General"": {""Product No:"": ""Abagale"", ""Gender"": ""Female"", ""Width[?]"": ""1,80 mm"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""6 Prong"", ""Band Structure Settings"": ""Split Shank"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 4.55 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.21"", ""Quantity of stones"": ""7"", ""Center Stone Diameter[?]"": ""2.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity"": ""VS"", ""Shape"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat"": ""0.08"", ""Quantity of stones"": ""10"", ""Accent Stone Diameter"": ""1.2 mm""}}"
GLAMIRA Ring Karoi,"$1,648.00",https://www.glamira.com/glamira-ring-karoi.html,"{""General"": {""Product No:"": ""YSTRY238"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.83 Grams""}, ""Center Stone[?]"": {""Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.256"", ""Quantity of stones"": ""32"", ""Center Stone Diameter[?]"": ""1.2 mm""}}"
GLAMIRA Ring Aleece Ø8 mm,"$1,648.00",https://www.glamira.com/glamira-ring-aleece-o8-mm.html,"{""General"": {""Product No:"": ""P28-8"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Halo Settings"": ""Single Halo"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""18K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.19 Grams""}, ""Cultured Pearls"": {""Cultured Pearls"": ""White Pearl"", ""Diameter"": ""Ø8.0 mm"", ""Pearl Clarity"": ""AAA"", ""Quantity of Pearl"": ""1""}, ""Center Stone[?]"": {""Center Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.27"", ""Quantity of stones"": ""18"", ""Center Stone Diameter[?]"": ""1.5 mm""}}"
GLAMIRA Ring Jehon,"$1,969.00",https://www.glamira.com/glamira-ring-jehon.html,"{""General"": {""Product No:"": ""jehon-wn"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""4 Prong, Tab Prong"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.13 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.57"", ""Quantity of stones[?]"": ""45"", ""Center Stone Diameter[?]"": ""1.6 mm - 1.2 mm""}}"
GLAMIRA Bridal Set Marvelous Ring B,"$1,175.00",https://www.glamira.com/glamira-bridal-set-marvelous-ring-b.html,"{""General"": {""Product No:"": ""D29348-2-B"", ""Gender"": ""Female"", ""Width[?]"": ""2,10 mm"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Rose Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Average Weight[?]"": ""≈ 4.02 Grams""}, ""Center Stone[?]"": {""Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.21"", ""Quantity of stones[?]"": ""21"", ""Center Stone Diameter[?]"": ""1.3 mm""}}"
GLAMIRA Ring Yeras,"$1,122.00",https://www.glamira.com/glamira-ring-yeras.html,"{""General"": {""Product No:"": ""GRN372"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 4.65 Grams""}, ""Cultured Pearls"": {""Cultured Pearls"": ""White Pearl"", ""Diameter"": ""Ø4.0 mm"", ""Pearl Clarity"": ""AAA"", ""Quantity of Pearl"": ""1""}, ""Center Stone[?]"": {""Center Stone"": ""Zirconia"", ""Certification"": ""GL Certified"", ""Color"": ""White"", ""Stone Clarity[?]"": ""AAAAA"", ""Shape[?]"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.03"", ""Quantity of stones"": ""6"", ""Center Stone Diameter[?]"": ""1.0 mm""}}"
GLAMIRA Ring Aastika,"$1,710.00",https://www.glamira.com/glamira-ring-aastika.html,"{""General"": {""Product No:"": ""aastika"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K White Gold"", ""GLAMIRA Logo inside[?]"": """", ""Rhodium Plated[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 5.34 Grams""}, ""Center Stone[?]"": {""Stone"": ""Diamond"", ""Certification"": ""GL Certified"", ""Color[?]"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Round"", ""Cut"": ""Excellent"", ""Total Stone Carat[?]"": ""0.384"", ""Quantity of stones[?]"": ""48"", ""Center Stone Diameter[?]"": ""1.2 mm""}}"
GLAMIRA Ring Nsukka,"$3,362.00",https://www.glamira.com/glamira-ring-nsukka.html,"{""General"": {""Product No:"": ""CLHN94"", ""Gender"": ""Female"", ""Solid[?]"": ""Yes"", ""Prong Base Setting"": ""4 Prong"", ""Pavé Settings"": ""Pavé"", ""Ring Size"": ""Click to edit"", ""Color / Metal[?]"": ""14K Yellow Gold"", ""GLAMIRA Logo inside[?]"": """", ""Product Dimensions"": ""Click to View"", ""Comfort Fit"": ""Yes"", ""Average Weight[?]"": ""≈ 4.00 Grams""}, ""Center Stone[?]"": {""Center Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity[?]"": ""VS"", ""Shape[?]"": ""Pear"", ""Cut"": ""Very Good"", ""Total Stone Carat[?]"": ""0.34"", ""Quantity of stones"": ""2"", ""Center Stone Diameter[?]"": ""5.0x3.0 mm""}, ""Accent Stone[?]"": {""Accent Stone"": ""Lab Grown Diamond"", ""Certification"": ""GL Certified"", ""Color"": ""H"", ""Stone Clarity"": ""VS"", ""Shape"": ""Round"", ""Cut"": ""Very Good"", ""Total Stone Carat"": ""0.36"", ""Quantity of stones"": ""45"", ""Accent Stone Diameter"": ""1.2 mm""}}"
